"Plot Title: "
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20685715, SEN S/N: 20685715)","Host Connected (LGR S/N: 20685715)","Coupler Attached (LGR S/N: 20685715)","Stopped (LGR S/N: 20685715)","End Of File (LGR S/N: 20685715)"
1689,05/20/20 02:00:00 AM,18.901,,,,
1690,05/20/20 03:00:00 AM,18.711,,,,
1691,05/20/20 04:00:00 AM,18.521,,,,
1692,05/20/20 05:00:00 AM,18.236,,,,
1693,05/20/20 06:00:00 AM,18.045,,,,
1694,05/20/20 07:00:00 AM,17.950,,,,
1695,05/20/20 08:00:00 AM,18.140,,,,
1696,05/20/20 09:00:00 AM,18.521,,,,
1697,05/20/20 10:00:00 AM,18.901,,,,
1698,05/20/20 11:00:00 AM,19.187,,,,
1699,05/20/20 12:00:00 PM,19.377,,,,
1700,05/20/20 01:00:00 PM,19.472,,,,
1701,05/20/20 02:00:00 PM,19.472,,,,
1702,05/20/20 03:00:00 PM,19.377,,,,
1703,05/20/20 04:00:00 PM,19.282,,,,
1704,05/20/20 05:00:00 PM,19.092,,,,
1705,05/20/20 06:00:00 PM,18.996,,,,
1706,05/20/20 07:00:00 PM,18.901,,,,
1707,05/20/20 08:00:00 PM,18.996,,,,
1708,05/20/20 09:00:00 PM,19.187,,,,
1709,05/20/20 10:00:00 PM,19.472,,,,
1710,05/20/20 11:00:00 PM,19.662,,,,
1711,05/21/20 12:00:00 AM,19.662,,,,
1712,05/21/20 01:00:00 AM,19.567,,,,
1713,05/21/20 02:00:00 AM,19.377,,,,
1714,05/21/20 03:00:00 AM,19.187,,,,
1715,05/21/20 04:00:00 AM,18.901,,,,
1716,05/21/20 05:00:00 AM,18.616,,,,
1717,05/21/20 06:00:00 AM,18.426,,,,
1718,05/21/20 07:00:00 AM,18.140,,,,
1719,05/21/20 08:00:00 AM,17.950,,,,
1720,05/21/20 09:00:00 AM,17.855,,,,
1721,05/21/20 10:00:00 AM,18.045,,,,
1722,05/21/20 11:00:00 AM,18.236,,,,
1723,05/21/20 12:00:00 PM,18.426,,,,
1724,05/21/20 01:00:00 PM,18.616,,,,
1725,05/21/20 02:00:00 PM,18.711,,,,
1726,05/21/20 03:00:00 PM,18.996,,,,
1727,05/21/20 04:00:00 PM,19.187,,,,
1728,05/21/20 05:00:00 PM,19.282,,,,
1729,05/21/20 06:00:00 PM,19.282,,,,
1730,05/21/20 07:00:00 PM,19.377,,,,
1731,05/21/20 08:00:00 PM,19.472,,,,
1732,05/21/20 09:00:00 PM,19.758,,,,
1733,05/21/20 10:00:00 PM,19.662,,,,
1734,05/21/20 11:00:00 PM,19.567,,,,
1735,05/22/20 12:00:00 AM,19.377,,,,
1736,05/22/20 01:00:00 AM,19.187,,,,
1737,05/22/20 02:00:00 AM,18.901,,,,
1738,05/22/20 03:00:00 AM,18.616,,,,
1739,05/22/20 04:00:00 AM,18.331,,,,
1740,05/22/20 05:00:00 AM,18.045,,,,
1741,05/22/20 06:00:00 AM,17.760,,,,
1742,05/22/20 07:00:00 AM,17.475,,,,
1743,05/22/20 08:00:00 AM,17.379,,,,
1744,05/22/20 09:00:00 AM,17.379,,,,
1745,05/22/20 10:00:00 AM,17.665,,,,
1746,05/22/20 11:00:00 AM,17.950,,,,
1747,05/22/20 12:00:00 PM,18.331,,,,
1748,05/22/20 01:00:00 PM,18.711,,,,
1749,05/22/20 02:00:00 PM,18.996,,,,
1750,05/22/20 03:00:00 PM,19.187,,,,
1751,05/22/20 04:00:00 PM,19.472,,,,
1752,05/22/20 05:00:00 PM,19.567,,,,
1753,05/22/20 06:00:00 PM,19.472,,,,
1754,05/22/20 07:00:00 PM,19.377,,,,
1755,05/22/20 08:00:00 PM,19.282,,,,
1756,05/22/20 09:00:00 PM,19.282,,,,
1757,05/22/20 10:00:00 PM,19.282,,,,
1758,05/22/20 11:00:00 PM,19.282,,,,
1759,05/23/20 12:00:00 AM,19.092,,,,
1760,05/23/20 01:00:00 AM,18.901,,,,
1761,05/23/20 02:00:00 AM,18.521,,,,
1762,05/23/20 03:00:00 AM,18.236,,,,
1763,05/23/20 04:00:00 AM,17.950,,,,
1764,05/23/20 05:00:00 AM,17.760,,,,
1765,05/23/20 06:00:00 AM,17.570,,,,
1766,05/23/20 07:00:00 AM,17.284,,,,
1767,05/23/20 08:00:00 AM,17.189,,,,
1768,05/23/20 09:00:00 AM,17.189,,,,
1769,05/23/20 10:00:00 AM,17.475,,,,
1770,05/23/20 11:00:00 AM,17.855,,,,
1771,05/23/20 12:00:00 PM,18.236,,,,
1772,05/23/20 01:00:00 PM,18.521,,,,
1773,05/23/20 02:00:00 PM,18.616,,,,
1774,05/23/20 03:00:00 PM,18.806,,,,
1775,05/23/20 04:00:00 PM,18.901,,,,
1776,05/23/20 05:00:00 PM,18.901,,,,
1777,05/23/20 06:00:00 PM,18.806,,,,
1778,05/23/20 07:00:00 PM,18.806,,,,
1779,05/23/20 08:00:00 PM,18.711,,,,
1780,05/23/20 09:00:00 PM,18.616,,,,
1781,05/23/20 10:00:00 PM,18.616,,,,
1782,05/23/20 11:00:00 PM,18.996,,,,
1783,05/24/20 12:00:00 AM,19.377,,,,
1784,05/24/20 01:00:00 AM,19.567,,,,
1785,05/24/20 02:00:00 AM,19.567,,,,
1786,05/24/20 03:00:00 AM,19.472,,,,
1787,05/24/20 04:00:00 AM,19.282,,,,
1788,05/24/20 05:00:00 AM,18.996,,,,
1789,05/24/20 06:00:00 AM,18.616,,,,
1790,05/24/20 07:00:00 AM,18.331,,,,
1791,05/24/20 08:00:00 AM,18.045,,,,
1792,05/24/20 09:00:00 AM,17.855,,,,
1793,05/24/20 10:00:00 AM,17.855,,,,
1794,05/24/20 11:00:00 AM,17.855,,,,
1795,05/24/20 12:00:00 PM,18.045,,,,
1796,05/24/20 01:00:00 PM,18.426,,,,
1797,05/24/20 02:00:00 PM,18.616,,,,
1798,05/24/20 03:00:00 PM,18.806,,,,
1799,05/24/20 04:00:00 PM,18.901,,,,
1800,05/24/20 05:00:00 PM,18.996,,,,
1801,05/24/20 06:00:00 PM,19.092,,,,
1802,05/24/20 07:00:00 PM,19.187,,,,
1803,05/24/20 08:00:00 PM,19.187,,,,
1804,05/24/20 09:00:00 PM,19.187,,,,
1805,05/24/20 10:00:00 PM,19.187,,,,
1806,05/24/20 11:00:00 PM,19.187,,,,
1807,05/25/20 12:00:00 AM,19.092,,,,
1808,05/25/20 01:00:00 AM,19.092,,,,
1809,05/25/20 02:00:00 AM,18.996,,,,
1810,05/25/20 03:00:00 AM,18.901,,,,
1811,05/25/20 04:00:00 AM,18.711,,,,
1812,05/25/20 05:00:00 AM,18.616,,,,
1813,05/25/20 06:00:00 AM,18.426,,,,
1814,05/25/20 07:00:00 AM,18.331,,,,
1815,05/25/20 08:00:00 AM,18.140,,,,
1816,05/25/20 09:00:00 AM,18.045,,,,
1817,05/25/20 10:00:00 AM,17.950,,,,
1818,05/25/20 11:00:00 AM,17.950,,,,
1819,05/25/20 12:00:00 PM,18.045,,,,
1820,05/25/20 01:00:00 PM,18.426,,,,
1821,05/25/20 02:00:00 PM,18.711,,,,
1822,05/25/20 03:00:00 PM,18.996,,,,
1823,05/25/20 04:00:00 PM,19.187,,,,
1824,05/25/20 05:00:00 PM,19.282,,,,
1825,05/25/20 06:00:00 PM,19.282,,,,
1826,05/25/20 07:00:00 PM,19.282,,,,
1827,05/25/20 08:00:00 PM,19.282,,,,
1828,05/25/20 09:00:00 PM,19.282,,,,
1829,05/25/20 10:00:00 PM,19.377,,,,
1830,05/25/20 11:00:00 PM,19.758,,,,
1831,05/26/20 12:00:00 AM,20.043,,,,
1832,05/26/20 01:00:00 AM,20.234,,,,
1833,05/26/20 02:00:00 AM,20.329,,,,
1834,05/26/20 03:00:00 AM,20.329,,,,
1835,05/26/20 04:00:00 AM,20.329,,,,
1836,05/26/20 05:00:00 AM,20.234,,,,
1837,05/26/20 06:00:00 AM,20.234,,,,
1838,05/26/20 07:00:00 AM,20.043,,,,
1839,05/26/20 08:00:00 AM,19.948,,,,
1840,05/26/20 09:00:00 AM,19.092,,,,
1841,05/26/20 10:00:00 AM,19.092,,,,
1842,05/26/20 11:00:00 AM,19.282,,,,
1843,05/26/20 12:00:00 PM,19.472,,,,
1844,05/26/20 01:00:00 PM,19.662,,,,
1845,05/26/20 02:00:00 PM,19.758,,,,
1846,05/26/20 03:00:00 PM,19.853,,,,
1847,05/26/20 04:00:00 PM,19.948,,,,
1848,05/26/20 05:00:00 PM,20.043,,,,
1849,05/26/20 06:00:00 PM,20.043,,,,
1850,05/26/20 07:00:00 PM,20.138,,,,
1851,05/26/20 08:00:00 PM,20.615,,,,
1852,05/26/20 09:00:00 PM,20.615,,,,
1853,05/26/20 10:00:00 PM,20.519,,,,
1854,05/26/20 11:00:00 PM,20.329,,,,
1855,05/27/20 12:00:00 AM,20.138,,,,
1856,05/27/20 01:00:00 AM,19.948,,,,
1857,05/27/20 02:00:00 AM,19.758,,,,
1858,05/27/20 03:00:00 AM,19.472,,,,
1859,05/27/20 04:00:00 AM,19.187,,,,
1860,05/27/20 05:00:00 AM,18.806,,,,
1861,05/27/20 06:00:00 AM,18.331,,,,
1862,05/27/20 07:00:00 AM,15.091,,,,
1863,05/27/20 08:00:00 AM,15.473,,,,
1864,05/27/20 09:00:00 AM,16.523,,,,
1865,05/27/20 10:00:00 AM,17.379,,,,
1866,05/27/20 11:00:00 AM,22.238,,,,
1867,05/27/20 12:00:00 PM,23.292,,,,
1868,05/27/20 01:00:00 PM,23.677,,,,
1869,05/27/20 02:00:00 PM,25.513,,,,
1870,05/27/20 03:00:00 PM,27.075,,,,
1871,05/27/20 04:00:00 PM,28.754,,,,
1872,05/27/20 05:00:00 PM,29.752,,,,
1873,05/27/20 06:00:00 PM,31.574,,,,
1874,05/27/20 07:00:00 PM,31.166,,,,
1875,05/27/20 08:00:00 PM,30.154,,,,
1876,05/27/20 09:00:00 PM,28.456,,,,
1877,05/27/20 10:00:00 PM,26.390,,,,
1878,05/27/20 11:00:00 PM,24.158,,,,
1879,05/28/20 12:00:00 AM,22.142,,,,
1880,05/28/20 01:00:00 AM,20.424,,,,
1881,05/28/20 02:00:00 AM,19.282,,,,
1882,05/28/20 03:00:00 AM,18.426,,,,
1883,05/28/20 04:00:00 AM,17.665,,,,
1884,05/28/20 05:00:00 AM,16.999,,,,
1885,05/28/20 06:00:00 AM,16.332,,,,
1886,05/28/20 07:00:00 AM,15.855,,,,
1887,05/28/20 08:00:00 AM,15.664,,,,
1888,05/28/20 09:00:00 AM,15.760,,,,
1889,05/28/20 10:00:00 AM,16.523,,,,
1890,05/28/20 11:00:00 AM,18.616,,,,
1891,05/28/20 12:00:00 PM,19.472,,,,
1892,05/28/20 01:00:00 PM,20.043,,,,
1893,05/28/20 02:00:00 PM,20.615,,,,
1894,05/28/20 03:00:00 PM,21.187,,,,
1895,05/28/20 04:00:00 PM,21.664,,,,
1896,05/28/20 05:00:00 PM,22.142,,,,
1897,05/28/20 06:00:00 PM,22.525,,,,
1898,05/28/20 07:00:00 PM,22.812,,,,
1899,05/28/20 08:00:00 PM,23.004,,,,
1900,05/28/20 09:00:00 PM,23.004,,,,
1901,05/28/20 10:00:00 PM,23.004,,,,
1902,05/28/20 11:00:00 PM,22.717,,,,
1903,05/29/20 12:00:00 AM,22.525,,,,
1904,05/29/20 01:00:00 AM,22.333,,,,
1905,05/29/20 02:00:00 AM,22.142,,,,
1906,05/29/20 03:00:00 AM,21.855,,,,
1907,05/29/20 04:00:00 AM,21.473,,,,
1908,05/29/20 05:00:00 AM,21.282,,,,
1909,05/29/20 06:00:00 AM,20.805,,,,
1910,05/29/20 07:00:00 AM,20.615,,,,
1911,05/29/20 08:00:00 AM,17.950,,,,
1912,05/29/20 09:00:00 AM,17.760,,,,
1913,05/29/20 10:00:00 AM,24.448,,,,
1914,05/29/20 11:00:00 AM,25.805,,,,
1915,05/29/20 12:00:00 PM,28.456,,,,
1916,05/29/20 01:00:00 PM,29.953,,,,
1917,05/29/20 02:00:00 PM,28.953,,,,
1918,05/29/20 03:00:00 PM,28.555,,,,
1919,05/29/20 04:00:00 PM,28.060,,,,
1920,05/29/20 05:00:00 PM,28.159,,,,
1921,05/29/20 06:00:00 PM,27.272,,,,
1922,05/29/20 07:00:00 PM,25.416,,,,
1923,05/29/20 08:00:00 PM,24.062,,,,
1924,05/29/20 09:00:00 PM,23.581,,,,
1925,05/29/20 10:00:00 PM,23.004,,,,
1926,05/29/20 11:00:00 PM,22.908,,,,
1927,05/30/20 12:00:00 AM,22.812,,,,
1928,05/30/20 01:00:00 AM,22.525,,,,
1929,05/30/20 02:00:00 AM,22.333,,,,
1930,05/30/20 03:00:00 AM,21.951,,,,
1931,05/30/20 04:00:00 AM,21.569,,,,
1932,05/30/20 05:00:00 AM,21.091,,,,
1933,05/30/20 06:00:00 AM,20.805,,,,
1934,05/30/20 07:00:00 AM,20.519,,,,
1935,05/30/20 08:00:00 AM,20.424,,,,
1936,05/30/20 09:00:00 AM,20.329,,,,
1937,05/30/20 10:00:00 AM,20.043,,,,
1938,05/30/20 11:00:00 AM,19.853,,,,
1939,05/30/20 12:00:00 PM,19.662,,,,
1940,05/30/20 01:00:00 PM,19.567,,,,
1941,05/30/20 02:00:00 PM,19.472,,,,
1942,05/30/20 03:00:00 PM,19.377,,,,
1943,05/30/20 04:00:00 PM,19.282,,,,
1944,05/30/20 05:00:00 PM,19.567,,,,
1945,05/30/20 06:00:00 PM,20.138,,,,
1946,05/30/20 07:00:00 PM,20.424,,,,
1947,05/30/20 08:00:00 PM,20.424,,,,
1948,05/30/20 09:00:00 PM,20.710,,,,
1949,05/30/20 10:00:00 PM,20.805,,,,
1950,05/30/20 11:00:00 PM,20.710,,,,
1951,05/31/20 12:00:00 AM,20.519,,,,
1952,05/31/20 01:00:00 AM,20.234,,,,
1953,05/31/20 02:00:00 AM,19.853,,,,
1954,05/31/20 03:00:00 AM,19.567,,,,
1955,05/31/20 04:00:00 AM,19.282,,,,
1956,05/31/20 05:00:00 AM,18.996,,,,
1957,05/31/20 06:00:00 AM,18.711,,,,
1958,05/31/20 07:00:00 AM,18.426,,,,
1959,05/31/20 08:00:00 AM,18.331,,,,
1960,05/31/20 09:00:00 AM,18.236,,,,
1961,05/31/20 10:00:00 AM,18.236,,,,
1962,05/31/20 11:00:00 AM,18.426,,,,
1963,05/31/20 12:00:00 PM,18.616,,,,
1964,05/31/20 01:00:00 PM,18.901,,,,
1965,05/31/20 02:00:00 PM,18.901,,,,
1966,05/31/20 03:00:00 PM,18.806,,,,
1967,05/31/20 04:00:00 PM,18.806,,,,
1968,05/31/20 05:00:00 PM,18.806,,,,
1969,05/31/20 06:00:00 PM,18.616,,,,
1970,05/31/20 07:00:00 PM,18.521,,,,
1971,05/31/20 08:00:00 PM,18.616,,,,
1972,05/31/20 09:00:00 PM,18.616,,,,
1973,05/31/20 10:00:00 PM,18.901,,,,
1974,05/31/20 11:00:00 PM,19.282,,,,
1975,06/01/20 12:00:00 AM,19.472,,,,
1976,06/01/20 01:00:00 AM,19.377,,,,
1977,06/01/20 02:00:00 AM,19.282,,,,
1978,06/01/20 03:00:00 AM,19.092,,,,
1979,06/01/20 04:00:00 AM,18.806,,,,
1980,06/01/20 05:00:00 AM,18.426,,,,
1981,06/01/20 06:00:00 AM,18.140,,,,
1982,06/01/20 07:00:00 AM,17.760,,,,
1983,06/01/20 08:00:00 AM,17.379,,,,
1984,06/01/20 09:00:00 AM,17.284,,,,
1985,06/01/20 10:00:00 AM,17.379,,,,
1986,06/01/20 11:00:00 AM,17.855,,,,
1987,06/01/20 12:00:00 PM,18.711,,,,
1988,06/01/20 01:00:00 PM,23.388,,,,
1989,06/01/20 02:00:00 PM,22.046,,,,
1990,06/01/20 03:00:00 PM,21.187,,,,
1991,06/01/20 04:00:00 PM,20.805,,,,
1992,06/01/20 05:00:00 PM,20.519,,,,
1993,06/01/20 06:00:00 PM,20.234,,,,
1994,06/01/20 07:00:00 PM,19.853,,,,
1995,06/01/20 08:00:00 PM,19.472,,,,
1996,06/01/20 09:00:00 PM,19.187,,,,
1997,06/01/20 10:00:00 PM,18.901,,,,
1998,06/01/20 11:00:00 PM,18.616,,,,
1999,06/02/20 12:00:00 AM,18.426,,,,
2000,06/02/20 01:00:00 AM,18.236,,,,
2001,06/02/20 02:00:00 AM,17.950,,,,
2002,06/02/20 03:00:00 AM,17.760,,,,
2003,06/02/20 04:00:00 AM,17.570,,,,
2004,06/02/20 05:00:00 AM,17.284,,,,
2005,06/02/20 06:00:00 AM,17.094,,,,
2006,06/02/20 07:00:00 AM,15.282,,,,
2007,06/02/20 08:00:00 AM,14.325,,,,
2008,06/02/20 09:00:00 AM,15.091,,,,
2009,06/02/20 10:00:00 AM,18.616,,,,
2010,06/02/20 11:00:00 AM,20.329,,,,
2011,06/02/20 12:00:00 PM,33.848,,,,
2012,06/02/20 01:00:00 PM,34.903,,,,
2013,06/02/20 02:00:00 PM,28.357,,,,
2014,06/02/20 03:00:00 PM,27.665,,,,
2015,06/02/20 04:00:00 PM,25.902,,,,
2016,06/02/20 05:00:00 PM,26.390,,,,
2017,06/02/20 06:00:00 PM,26.879,,,,
2018,06/02/20 07:00:00 PM,27.075,,,,
2019,06/02/20 08:00:00 PM,26.292,,,,
2020,06/02/20 09:00:00 PM,24.738,,,,
2021,06/02/20 10:00:00 PM,22.621,,,,
2022,06/02/20 11:00:00 PM,20.519,,,,
2023,06/03/20 12:00:00 AM,18.521,,,,
2024,06/03/20 01:00:00 AM,16.618,,,,
2025,06/03/20 02:00:00 AM,14.996,,,,
2026,06/03/20 03:00:00 AM,13.461,,,,
2027,06/03/20 04:00:00 AM,12.207,,,,
2028,06/03/20 05:00:00 AM,11.334,,,,
2029,06/03/20 06:00:00 AM,10.651,,,,
2030,06/03/20 07:00:00 AM,10.161,,,,
2031,06/03/20 08:00:00 AM,10.944,,,,
2032,06/03/20 09:00:00 AM,13.750,,,,
2033,06/03/20 10:00:00 AM,17.475,,,,
2034,06/03/20 11:00:00 AM,20.424,,,,
2035,06/03/20 12:00:00 PM,24.641,,,,
2036,06/03/20 01:00:00 PM,25.125,,,,
2037,06/03/20 02:00:00 PM,14.517,,,,
2038,06/03/20 03:00:00 PM,14.709,,,,
2039,06/03/20 04:00:00 PM,14.613,,,,
2040,06/03/20 05:00:00 PM,14.709,,,,
2041,06/03/20 06:00:00 PM,14.804,,,,
2042,06/03/20 07:00:00 PM,14.804,,,,
2043,06/03/20 08:00:00 PM,14.804,,,,
2044,06/03/20 09:00:00 PM,14.804,,,,
2045,06/03/20 10:00:00 PM,14.804,,,,
2046,06/03/20 11:00:00 PM,14.804,,,,
2047,06/04/20 12:00:00 AM,14.804,,,,
2048,06/04/20 01:00:00 AM,14.804,,,,
2049,06/04/20 02:00:00 AM,14.900,,,,
2050,06/04/20 03:00:00 AM,14.996,,,,
2051,06/04/20 04:00:00 AM,14.900,,,,
2052,06/04/20 05:00:00 AM,14.709,,,,
2053,06/04/20 06:00:00 AM,14.613,,,,
2054,06/04/20 07:00:00 AM,14.517,,,,
2055,06/04/20 08:00:00 AM,14.517,,,,
2056,06/04/20 09:00:00 AM,14.517,,,,
2057,06/04/20 10:00:00 AM,14.613,,,,
2058,06/04/20 11:00:00 AM,14.804,,,,
2059,06/04/20 12:00:00 PM,14.804,,,,
2060,06/04/20 01:00:00 PM,14.900,,,,
2061,06/04/20 02:00:00 PM,15.187,,,,
2062,06/04/20 03:00:00 PM,15.091,,,,
2063,06/04/20 04:00:00 PM,15.187,,,,
2064,06/04/20 05:00:00 PM,15.091,,,,
2065,06/04/20 06:00:00 PM,15.091,,,,
2066,06/04/20 07:00:00 PM,15.187,,,,
2067,06/04/20 08:00:00 PM,15.187,,,,
2068,06/04/20 09:00:00 PM,15.091,,,,
2069,06/04/20 10:00:00 PM,15.187,,,,
2070,06/04/20 11:00:00 PM,15.187,,,,
2071,06/05/20 12:00:00 AM,15.187,,,,
2072,06/05/20 01:00:00 AM,14.996,,,,
2073,06/05/20 02:00:00 AM,14.804,,,,
2074,06/05/20 03:00:00 AM,14.709,,,,
2075,06/05/20 04:00:00 AM,14.517,,,,
2076,06/05/20 05:00:00 AM,14.421,,,,
2077,06/05/20 06:00:00 AM,14.325,,,,
2078,06/05/20 07:00:00 AM,14.325,,,,
2079,06/05/20 08:00:00 AM,14.325,,,,
2080,06/05/20 09:00:00 AM,14.325,,,,
2081,06/05/20 10:00:00 AM,14.421,,,,
2082,06/05/20 11:00:00 AM,14.517,,,,
2083,06/05/20 12:00:00 PM,14.613,,,,
2084,06/05/20 01:00:00 PM,14.613,,,,
2085,06/05/20 02:00:00 PM,14.804,,,,
2086,06/05/20 03:00:00 PM,14.900,,,,
2087,06/05/20 04:00:00 PM,14.900,,,,
2088,06/05/20 05:00:00 PM,14.900,,,,
2089,06/05/20 06:00:00 PM,14.900,,,,
2090,06/05/20 07:00:00 PM,14.900,,,,
2091,06/05/20 08:00:00 PM,14.996,,,,
2092,06/05/20 09:00:00 PM,14.900,,,,
2093,06/05/20 10:00:00 PM,14.709,,,,
2094,06/05/20 11:00:00 PM,14.613,,,,
2095,06/06/20 12:00:00 AM,14.517,,,,
2096,06/06/20 01:00:00 AM,14.325,,,,
2097,06/06/20 02:00:00 AM,14.230,,,,
2098,06/06/20 03:00:00 AM,14.134,,,,
2099,06/06/20 04:00:00 AM,14.038,,,,
2100,06/06/20 05:00:00 AM,13.942,,,,
2101,06/06/20 06:00:00 AM,13.846,,,,
2102,06/06/20 07:00:00 AM,13.846,,,,
2103,06/06/20 08:00:00 AM,13.846,,,,
2104,06/06/20 09:00:00 AM,13.846,,,,
2105,06/06/20 10:00:00 AM,13.750,,,,
2106,06/06/20 11:00:00 AM,13.942,,,,
2107,06/06/20 12:00:00 PM,14.038,,,,
2108,06/06/20 01:00:00 PM,14.134,,,,
2109,06/06/20 02:00:00 PM,14.038,,,,
2110,06/06/20 03:00:00 PM,14.134,,,,
2111,06/06/20 04:00:00 PM,14.134,,,,
2112,06/06/20 05:00:00 PM,14.038,,,,
2113,06/06/20 06:00:00 PM,14.038,,,,
2114,06/06/20 07:00:00 PM,13.942,,,,
2115,06/06/20 08:00:00 PM,13.846,,,,
2116,06/06/20 09:00:00 PM,13.750,,,,
2117,06/06/20 10:00:00 PM,13.654,,,,
2118,06/06/20 11:00:00 PM,13.558,,,,
2119,06/07/20 12:00:00 AM,13.461,,,,
2120,06/07/20 01:00:00 AM,13.365,,,,
2121,06/07/20 02:00:00 AM,13.269,,,,
2122,06/07/20 03:00:00 AM,13.173,,,,
2123,06/07/20 04:00:00 AM,13.076,,,,
2124,06/07/20 05:00:00 AM,12.980,,,,
2125,06/07/20 06:00:00 AM,12.883,,,,
2126,06/07/20 07:00:00 AM,12.883,,,,
2127,06/07/20 08:00:00 AM,12.787,,,,
2128,06/07/20 09:00:00 AM,12.787,,,,
2129,06/07/20 10:00:00 AM,12.883,,,,
2130,06/07/20 11:00:00 AM,12.883,,,,
2131,06/07/20 12:00:00 PM,12.883,,,,
2132,06/07/20 01:00:00 PM,13.076,,,,
2133,06/07/20 02:00:00 PM,13.365,,,,
2134,06/07/20 03:00:00 PM,13.076,,,,
2135,06/07/20 04:00:00 PM,13.173,,,,
2136,06/07/20 05:00:00 PM,13.173,,,,
2137,06/07/20 06:00:00 PM,13.269,,,,
2138,06/07/20 07:00:00 PM,13.269,,,,
2139,06/07/20 08:00:00 PM,13.173,,,,
2140,06/07/20 09:00:00 PM,12.980,,,,
2141,06/07/20 10:00:00 PM,12.883,,,,
2142,06/07/20 11:00:00 PM,12.883,,,,
2143,06/08/20 12:00:00 AM,12.690,,,,
2144,06/08/20 01:00:00 AM,12.690,,,,
2145,06/08/20 02:00:00 AM,12.594,,,,
2146,06/08/20 03:00:00 AM,12.497,,,,
2147,06/08/20 04:00:00 AM,12.497,,,,
2148,06/08/20 05:00:00 AM,12.401,,,,
2149,06/08/20 06:00:00 AM,12.304,,,,
2150,06/08/20 07:00:00 AM,12.304,,,,
2151,06/08/20 08:00:00 AM,12.207,,,,
2152,06/08/20 09:00:00 AM,12.304,,,,
2153,06/08/20 10:00:00 AM,12.304,,,,
2154,06/08/20 11:00:00 AM,12.401,,,,
2155,06/08/20 12:00:00 PM,12.497,,,,
2156,06/08/20 01:00:00 PM,12.690,,,,
2157,06/08/20 02:00:00 PM,12.690,,,,
2158,06/08/20 03:00:00 PM,12.980,,,,
2159,06/08/20 04:00:00 PM,12.787,,,,
2160,06/08/20 05:00:00 PM,12.787,,,,
2161,06/08/20 06:00:00 PM,12.883,,,,
2162,06/08/20 07:00:00 PM,12.883,,,,
2163,06/08/20 08:00:00 PM,12.883,,,,
2164,06/08/20 09:00:00 PM,12.787,,,,
2165,06/08/20 10:00:00 PM,12.787,,,,
2166,06/08/20 11:00:00 PM,12.690,,,,
2167,06/09/20 12:00:00 AM,12.690,,,,
2168,06/09/20 01:00:00 AM,12.594,,,,
2169,06/09/20 02:00:00 AM,12.497,,,,
2170,06/09/20 03:00:00 AM,12.401,,,,
2171,06/09/20 04:00:00 AM,12.304,,,,
2172,06/09/20 05:00:00 AM,12.304,,,,
2173,06/09/20 06:00:00 AM,12.207,,,,
2174,06/09/20 07:00:00 AM,12.207,,,,
2175,06/09/20 08:00:00 AM,12.207,,,,
2176,06/09/20 09:00:00 AM,12.110,,,,
2177,06/09/20 10:00:00 AM,12.207,,,,
2178,06/09/20 11:00:00 AM,12.207,,,,
2179,06/09/20 12:00:00 PM,12.207,,,,
2180,06/09/20 01:00:00 PM,12.304,,,,
2181,06/09/20 02:00:00 PM,12.304,,,,
2182,06/09/20 03:00:00 PM,12.304,,,,
2183,06/09/20 04:00:00 PM,12.497,,,,
2184,06/09/20 05:00:00 PM,12.497,,,,
2185,06/09/20 06:00:00 PM,12.497,,,,
2186,06/09/20 07:00:00 PM,12.497,,,,
2187,06/09/20 08:00:00 PM,12.497,,,,
2188,06/09/20 09:00:00 PM,12.497,,,,
2189,06/09/20 10:00:00 PM,12.497,,,,
2190,06/09/20 11:00:00 PM,12.497,,,,
2191,06/10/20 12:00:00 AM,12.497,,,,
2192,06/10/20 01:00:00 AM,12.497,,,,
2193,06/10/20 02:00:00 AM,12.497,,,,
2194,06/10/20 03:00:00 AM,12.497,,,,
2195,06/10/20 04:00:00 AM,12.497,,,,
2196,06/10/20 05:00:00 AM,12.497,,,,
2197,06/10/20 06:00:00 AM,12.497,,,,
2198,06/10/20 07:00:00 AM,12.594,,,,
2199,06/10/20 08:00:00 AM,12.690,,,,
2200,06/10/20 09:00:00 AM,12.690,,,,
2201,06/10/20 10:00:00 AM,12.883,,,,
2202,06/10/20 11:00:00 AM,12.980,,,,
2203,06/10/20 12:00:00 PM,13.173,,,,
2204,06/10/20 01:00:00 PM,13.461,,,,
2205,06/10/20 02:00:00 PM,13.461,,,,
2206,06/10/20 03:00:00 PM,13.558,,,,
2207,06/10/20 04:00:00 PM,13.654,,,,
2208,06/10/20 05:00:00 PM,13.654,,,,
2209,06/10/20 06:00:00 PM,13.750,,,,
2210,06/10/20 07:00:00 PM,13.750,,,,
2211,06/10/20 08:00:00 PM,13.750,,,,
2212,06/10/20 09:00:00 PM,13.750,,,,
2213,06/10/20 10:00:00 PM,13.750,,,,
2214,06/10/20 11:00:00 PM,13.750,,,,
2215,06/11/20 12:00:00 AM,13.750,,,,
2216,06/11/20 01:00:00 AM,13.750,,,,
2217,06/11/20 02:00:00 AM,13.750,,,,
2218,06/11/20 03:00:00 AM,13.750,,,,
2219,06/11/20 04:00:00 AM,13.750,,,,
2220,06/11/20 05:00:00 AM,13.750,,,,
2221,06/11/20 06:00:00 AM,13.750,,,,
