"Plot Title: WILSPU"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20133751, SEN S/N: 20133751, LBL: Temp)","RH, % (LGR S/N: 20133751, SEN S/N: 20133751, LBL: RH)"
627,07/20/22 13:00:00,29.640,30.003
628,07/20/22 13:30:00,29.240,29.970
629,07/20/22 14:00:00,29.540,31.837
630,07/20/22 14:30:00,28.941,36.377
631,07/20/22 15:00:00,28.866,38.542
632,07/20/22 15:30:00,28.221,40.170
633,07/20/22 16:00:00,28.097,40.487
634,07/20/22 16:30:00,26.720,41.524
635,07/20/22 17:00:00,25.939,41.570
636,07/20/22 17:30:00,25.987,41.313
637,07/20/22 18:00:00,25.453,41.974
638,07/20/22 18:30:00,25.550,41.658
639,07/20/22 19:00:00,25.307,42.839
640,07/20/22 19:30:00,24.581,45.349
641,07/20/22 20:00:00,23.617,46.262
642,07/20/22 20:30:00,20.603,52.824
643,07/20/22 21:00:00,17.938,60.779
644,07/20/22 21:30:00,15.700,68.749
645,07/20/22 22:00:00,14.840,73.716
646,07/20/22 22:30:00,14.170,76.032
647,07/20/22 23:00:00,13.738,78.892
648,07/20/22 23:30:00,13.040,80.392
649,07/21/22 00:00:00,12.001,84.601
650,07/21/22 00:30:00,12.147,86.237
651,07/21/22 01:00:00,11.516,87.834
652,07/21/22 01:30:00,11.175,84.222
653,07/21/22 02:00:00,10.198,90.744
654,07/21/22 02:30:00,10.590,94.664
655,07/21/22 03:00:00,11.102,93.651
656,07/21/22 03:30:00,9.903,95.040
657,07/21/22 04:00:00,10.026,97.085
658,07/21/22 04:30:00,9.854,95.859
659,07/21/22 05:00:00,9.188,96.382
660,07/21/22 05:30:00,8.990,91.621
661,07/21/22 06:00:00,9.952,85.399
662,07/21/22 06:30:00,11.613,82.953
663,07/21/22 07:00:00,15.223,72.797
664,07/21/22 07:30:00,17.415,67.488
665,07/21/22 08:00:00,19.460,66.024
666,07/21/22 08:30:00,21.581,56.347
667,07/21/22 09:00:00,22.441,52.612
668,07/21/22 09:30:00,22.848,54.421
669,07/21/22 10:00:00,24.339,49.200
670,07/21/22 10:30:00,24.702,45.654
671,07/21/22 11:00:00,25.501,48.326
672,07/21/22 11:30:00,26.426,45.603
673,07/21/22 12:00:00,27.308,44.765
674,07/21/22 12:30:00,27.308,45.123
675,07/21/22 13:00:00,28.048,43.773
676,07/21/22 13:30:00,28.841,42.286
677,07/21/22 14:00:00,29.265,40.281
678,07/21/22 14:30:00,28.965,41.573
679,07/21/22 15:00:00,27.702,46.049
680,07/21/22 15:30:00,26.182,50.494
681,07/21/22 16:00:00,25.744,54.899
682,07/21/22 16:30:00,24.653,56.804
683,07/21/22 17:00:00,23.833,58.849
684,07/21/22 17:30:00,23.136,60.552
685,07/21/22 18:00:00,22.800,61.171
686,07/21/22 18:30:00,22.082,63.571
687,07/21/22 19:00:00,21.652,65.482
688,07/21/22 19:30:00,20.913,67.911
689,07/21/22 20:00:00,18.033,76.998
690,07/21/22 20:30:00,16.820,81.829
691,07/21/22 21:00:00,15.819,86.973
692,07/21/22 21:30:00,14.649,89.602
693,07/21/22 22:00:00,14.697,89.189
694,07/21/22 22:30:00,14.721,89.195
695,07/21/22 23:00:00,14.290,90.411
696,07/21/22 23:30:00,13.161,93.878
697,07/22/22 00:00:00,12.437,94.102
698,07/22/22 00:30:00,12.485,96.769
699,07/22/22 01:00:00,12.509,97.231
700,07/22/22 01:30:00,12.171,96.583
701,07/22/22 02:00:00,11.078,96.692
702,07/22/22 02:30:00,10.883,97.494
703,07/22/22 03:00:00,9.534,97.126
704,07/22/22 03:30:00,9.509,97.219
705,07/22/22 04:00:00,9.410,98.237
706,07/22/22 04:30:00,10.467,98.679
707,07/22/22 05:00:00,10.247,98.568
708,07/22/22 05:30:00,10.320,98.638
709,07/22/22 06:00:00,10.222,98.661
710,07/22/22 06:30:00,10.001,98.550
711,07/22/22 07:00:00,10.247,98.767
712,07/22/22 07:30:00,10.687,98.740
713,07/22/22 08:00:00,10.907,98.102
714,07/22/22 08:30:00,11.492,96.930
715,07/22/22 09:00:00,10.663,96.051
716,07/22/22 09:30:00,13.618,90.481
717,07/22/22 10:00:00,15.151,78.110
718,07/22/22 10:30:00,17.344,69.140
719,07/22/22 11:00:00,17.891,66.692
720,07/22/22 11:30:00,18.866,61.622
721,07/22/22 12:00:00,19.270,59.543
722,07/22/22 12:30:00,20.055,56.827
723,07/22/22 13:00:00,20.222,56.052
724,07/22/22 13:30:00,21.223,52.599
725,07/22/22 14:00:00,21.628,52.217
726,07/22/22 14:30:00,21.079,55.160
727,07/22/22 15:00:00,21.318,53.797
728,07/22/22 15:30:00,21.748,53.266
729,07/22/22 16:00:00,20.793,55.335
730,07/22/22 16:30:00,19.841,58.812
731,07/22/22 17:00:00,18.961,62.419
732,07/22/22 17:30:00,18.771,63.733
733,07/22/22 18:00:00,18.652,64.993
734,07/22/22 18:30:00,17.748,69.447
735,07/22/22 19:00:00,15.986,75.447
736,07/22/22 19:30:00,14.840,80.566
737,07/22/22 20:00:00,14.218,82.866
738,07/22/22 20:30:00,13.401,85.893
739,07/22/22 21:00:00,12.847,88.632
740,07/22/22 21:30:00,12.389,90.149
741,07/22/22 22:00:00,11.710,95.266
742,07/22/22 22:30:00,11.370,95.760
743,07/22/22 23:00:00,11.175,96.971
744,07/22/22 23:30:00,10.883,97.294
745,07/23/22 00:00:00,10.932,97.457
746,07/23/22 00:30:00,11.200,96.220
747,07/23/22 01:00:00,11.224,90.067
748,07/23/22 01:30:00,11.394,87.541
749,07/23/22 02:00:00,11.880,82.420
750,07/23/22 02:30:00,10.149,91.917
751,07/23/22 03:00:00,9.188,96.657
752,07/23/22 03:30:00,9.312,97.763
753,07/23/22 04:00:00,9.312,98.160
754,07/23/22 04:30:00,9.089,98.248
755,07/23/22 05:00:00,9.040,98.482
756,07/23/22 05:30:00,8.693,98.385
757,07/23/22 06:00:00,8.568,98.449
758,07/23/22 06:30:00,8.494,98.478
759,07/23/22 07:00:00,8.866,98.730
760,07/23/22 07:30:00,9.534,98.718
761,07/23/22 08:00:00,10.247,98.170
762,07/23/22 08:30:00,10.883,96.438
763,07/23/22 09:00:00,11.953,94.590
764,07/23/22 09:30:00,14.218,82.102
765,07/23/22 10:00:00,16.844,72.656
766,07/23/22 10:30:00,18.224,67.016
767,07/23/22 11:00:00,19.318,61.274
768,07/23/22 11:30:00,20.674,57.411
769,07/23/22 12:00:00,21.175,55.731
770,07/23/22 12:30:00,21.891,52.723
771,07/23/22 13:00:00,21.891,52.755
772,07/23/22 13:30:00,21.294,56.181
773,07/23/22 14:00:00,21.700,55.777
774,07/23/22 14:30:00,20.793,58.899
775,07/23/22 15:00:00,21.175,57.795
776,07/23/22 15:30:00,22.106,52.941
777,07/23/22 16:00:00,21.246,55.463
778,07/23/22 16:30:00,19.651,60.391
779,07/23/22 17:00:00,18.723,65.302
780,07/23/22 17:30:00,18.509,65.946
781,07/23/22 18:00:00,18.771,64.865
782,07/23/22 18:30:00,18.295,67.265
783,07/23/22 19:00:00,17.938,69.658
784,07/23/22 19:30:00,15.963,75.159
785,07/23/22 20:00:00,15.605,77.114
786,07/23/22 20:30:00,14.433,80.284
787,07/23/22 21:00:00,13.209,82.937
788,07/23/22 21:30:00,12.316,87.340
789,07/23/22 22:00:00,11.759,89.783
790,07/23/22 22:30:00,11.492,86.612
791,07/23/22 23:00:00,10.883,88.573
792,07/23/22 23:30:00,9.485,93.484
793,07/24/22 00:00:00,9.608,93.770
794,07/24/22 00:30:00,8.519,92.266
795,07/24/22 01:00:00,8.369,94.178
796,07/24/22 01:30:00,8.344,88.987
797,07/24/22 02:00:00,8.419,91.934
798,07/24/22 02:30:00,9.829,93.064
799,07/24/22 03:00:00,9.312,82.964
800,07/24/22 03:30:00,8.319,91.755
801,07/24/22 04:00:00,8.070,96.328
802,07/24/22 04:30:00,7.820,96.807
803,07/24/22 05:00:00,7.645,94.940
804,07/24/22 05:30:00,8.220,95.570
805,07/24/22 06:00:00,8.866,83.554
806,07/24/22 06:30:00,9.064,91.921
807,07/24/22 07:00:00,13.594,78.888
808,07/24/22 07:30:00,15.843,65.888
809,07/24/22 08:00:00,17.843,65.652
810,07/24/22 08:30:00,19.936,62.581
811,07/24/22 09:00:00,21.652,54.623
812,07/24/22 09:30:00,24.291,45.282
813,07/24/22 10:00:00,26.500,39.624
814,07/24/22 10:30:00,28.221,31.960
815,07/24/22 11:00:00,30.394,30.783
816,07/24/22 11:30:00,31.484,25.591
817,07/24/22 12:00:00,30.646,28.229
818,07/24/22 12:30:00,30.697,28.990
819,07/24/22 13:00:00,31.103,24.729
820,07/24/22 13:30:00,31.331,27.522
821,07/24/22 14:00:00,31.204,31.843
822,07/24/22 14:30:00,30.495,33.416
823,07/24/22 15:00:00,30.444,34.361
824,07/24/22 15:30:00,29.490,39.107
825,07/24/22 16:00:00,28.891,41.036
826,07/24/22 16:30:00,27.974,43.797
827,07/24/22 17:00:00,27.186,45.889
828,07/24/22 17:30:00,27.161,46.858
829,07/24/22 18:00:00,26.842,48.046
830,07/24/22 18:30:00,27.038,46.843
831,07/24/22 19:00:00,26.426,48.026
832,07/24/22 19:30:00,26.085,48.785
833,07/24/22 20:00:00,24.677,51.849
834,07/24/22 20:30:00,21.724,59.595
835,07/24/22 21:00:00,19.841,62.234
836,07/24/22 21:30:00,17.748,65.162
837,07/24/22 22:00:00,16.558,70.472
838,07/24/22 22:30:00,16.034,70.978
839,07/24/22 23:00:00,15.199,71.192
840,07/24/22 23:30:00,16.010,60.228
841,07/25/22 00:00:00,15.438,60.255
842,07/25/22 00:30:00,14.361,63.015
843,07/25/22 01:00:00,14.050,64.138
844,07/25/22 01:30:00,16.272,54.091
845,07/25/22 02:00:00,15.438,58.306
846,07/25/22 02:30:00,14.026,62.369
847,07/25/22 03:00:00,17.201,49.742
848,07/25/22 03:30:00,17.558,46.056
849,07/25/22 04:00:00,16.582,50.591
850,07/25/22 04:30:00,15.939,51.708
851,07/25/22 05:00:00,16.844,47.069
852,07/25/22 05:30:00,17.034,46.464
853,07/25/22 06:00:00,16.606,48.509
854,07/25/22 06:30:00,15.605,54.147
855,07/25/22 07:00:00,19.365,49.278
856,07/25/22 07:30:00,22.753,36.733
857,07/25/22 08:00:00,24.219,40.170
858,07/25/22 08:30:00,25.695,42.589
859,07/25/22 09:00:00,27.727,35.455
860,07/25/22 09:30:00,29.015,40.188
861,07/25/22 10:00:00,30.343,33.708
862,07/25/22 10:30:00,31.357,27.939
863,07/25/22 11:00:00,33.469,24.964
864,07/25/22 11:30:00,34.572,23.282
865,07/25/22 12:00:00,33.287,23.689
866,07/25/22 12:30:00,34.124,25.044
867,07/25/22 13:00:00,33.887,26.636
868,07/25/22 13:30:00,33.887,27.089
869,07/25/22 14:00:00,33.835,31.174
870,07/25/22 14:30:00,33.521,29.249
871,07/25/22 15:00:00,33.652,30.883
872,07/25/22 15:30:00,32.872,32.604
873,07/25/22 16:00:00,32.073,32.397
874,07/25/22 16:30:00,30.646,34.143
875,07/25/22 17:00:00,29.941,34.890
876,07/25/22 17:30:00,30.016,36.346
877,07/25/22 18:00:00,29.565,35.091
878,07/25/22 18:30:00,29.515,37.338
879,07/25/22 19:00:00,28.866,38.876
880,07/25/22 19:30:00,28.171,40.694
881,07/25/22 20:00:00,26.671,44.462
882,07/25/22 20:30:00,24.026,50.779
883,07/25/22 21:00:00,20.103,63.089
884,07/25/22 21:30:00,19.413,63.722
885,07/25/22 22:00:00,20.222,53.796
886,07/25/22 22:30:00,20.174,51.829
887,07/25/22 23:00:00,20.650,48.848
888,07/25/22 23:30:00,19.984,50.427
889,07/26/22 00:00:00,19.912,49.601
890,07/26/22 00:30:00,19.793,50.933
891,07/26/22 01:00:00,19.603,48.995
892,07/26/22 01:30:00,20.317,45.061
893,07/26/22 02:00:00,19.674,47.016
894,07/26/22 02:30:00,19.508,45.790
895,07/26/22 03:00:00,18.414,47.614
896,07/26/22 03:30:00,19.080,45.547
897,07/26/22 04:00:00,19.008,42.604
898,07/26/22 04:30:00,18.628,47.452
899,07/26/22 05:00:00,17.177,50.206
900,07/26/22 05:30:00,17.296,50.097
901,07/26/22 06:00:00,17.510,54.362
902,07/26/22 06:30:00,17.272,59.438
903,07/26/22 07:00:00,22.011,45.809
904,07/26/22 07:30:00,24.726,40.913
905,07/26/22 08:00:00,26.475,38.563
906,07/26/22 08:30:00,27.530,35.905
907,07/26/22 09:00:00,29.565,33.333
908,07/26/22 09:30:00,30.672,32.480
909,07/26/22 10:00:00,31.230,32.631
910,07/26/22 10:30:00,32.175,30.486
911,07/26/22 11:00:00,32.949,28.477
912,07/26/22 11:30:00,33.600,27.764
913,07/26/22 12:00:00,35.475,23.800
914,07/26/22 12:30:00,35.636,21.403
915,07/26/22 13:00:00,36.200,20.048
916,07/26/22 13:30:00,38.115,17.932
917,07/26/22 14:00:00,36.715,21.433
918,07/26/22 14:30:00,35.636,26.028
919,07/26/22 15:00:00,34.334,29.626
920,07/26/22 15:30:00,33.626,30.467
921,07/26/22 16:00:00,33.157,31.049
922,07/26/22 16:30:00,33.001,32.615
923,07/26/22 17:00:00,31.382,35.701
924,07/26/22 17:30:00,31.357,38.428
925,07/26/22 18:00:00,30.773,39.373
926,07/26/22 18:30:00,30.343,40.062
927,07/26/22 19:00:00,29.991,40.158
928,07/26/22 19:30:00,29.365,41.815
929,07/26/22 20:00:00,27.702,44.158
930,07/26/22 20:30:00,24.774,50.149
931,07/26/22 21:00:00,22.705,54.245
932,07/26/22 21:30:00,21.987,55.199
933,07/26/22 22:00:00,21.223,56.818
934,07/26/22 22:30:00,20.603,57.738
935,07/26/22 23:00:00,17.701,66.952
936,07/26/22 23:30:00,16.582,69.695
937,07/27/22 00:00:00,17.130,65.261
938,07/27/22 00:30:00,15.533,71.399
939,07/27/22 01:00:00,16.249,69.749
940,07/27/22 01:30:00,15.270,77.241
941,07/27/22 02:00:00,14.864,80.571
942,07/27/22 02:30:00,14.816,80.368
943,07/27/22 03:00:00,14.912,74.749
944,07/27/22 03:30:00,14.026,82.060
945,07/27/22 04:00:00,13.642,84.578
946,07/27/22 04:30:00,13.954,83.215
947,07/27/22 05:00:00,12.992,85.716
948,07/27/22 05:30:00,13.377,77.096
949,07/27/22 06:00:00,13.425,77.578
950,07/27/22 06:30:00,14.218,70.546
951,07/27/22 07:00:00,17.439,71.448
952,07/27/22 07:30:00,19.793,67.179
953,07/27/22 08:00:00,22.920,54.930
954,07/27/22 08:30:00,25.331,52.286
955,07/27/22 09:00:00,26.207,51.867
956,07/27/22 09:30:00,27.702,47.799
957,07/27/22 10:00:00,29.515,35.019
958,07/27/22 10:30:00,30.469,33.074
959,07/27/22 11:00:00,30.369,35.234
960,07/27/22 11:30:00,30.697,35.805
961,07/27/22 12:00:00,31.791,36.856
962,07/27/22 12:30:00,33.417,35.384
963,07/27/22 13:00:00,34.545,32.130
964,07/27/22 13:30:00,34.598,33.784
965,07/27/22 14:00:00,33.495,37.631
966,07/27/22 14:30:00,33.287,38.961
967,07/27/22 15:00:00,32.846,40.025
968,07/27/22 15:30:00,32.872,39.591
969,07/27/22 16:00:00,32.253,40.832
970,07/27/22 16:30:00,31.382,41.605
971,07/27/22 17:00:00,30.545,42.277
972,07/27/22 17:30:00,30.419,42.660
973,07/27/22 18:00:00,29.890,44.905
974,07/27/22 18:30:00,29.389,47.653
975,07/27/22 19:00:00,28.791,51.000
976,07/27/22 19:30:00,27.776,55.096
977,07/27/22 20:00:00,26.085,60.034
978,07/27/22 20:30:00,23.641,66.937
979,07/27/22 21:00:00,21.461,74.165
980,07/27/22 21:30:00,20.198,78.808
981,07/27/22 22:00:00,19.413,79.996
982,07/27/22 22:30:00,18.081,85.002
983,07/27/22 23:00:00,17.748,84.871
984,07/27/22 23:30:00,16.749,89.316
985,07/28/22 00:00:00,15.748,91.301
986,07/28/22 00:30:00,15.724,92.873
987,07/28/22 01:00:00,14.936,93.976
988,07/28/22 01:30:00,14.936,95.761
989,07/28/22 02:00:00,15.031,92.932
990,07/28/22 02:30:00,14.314,94.643
991,07/28/22 03:00:00,14.960,85.747
992,07/28/22 03:30:00,14.601,83.525
993,07/28/22 04:00:00,15.509,83.240
994,07/28/22 04:30:00,14.697,71.610
995,07/28/22 05:00:00,15.318,69.315
996,07/28/22 05:30:00,14.984,73.517
997,07/28/22 06:00:00,15.843,70.913
998,07/28/22 06:30:00,15.485,79.155
999,07/28/22 07:00:00,17.891,71.621
1000,07/28/22 07:30:00,21.366,57.024
1001,07/28/22 08:00:00,23.232,58.602
1002,07/28/22 08:30:00,23.184,61.690
1003,07/28/22 09:00:00,26.695,47.963
1004,07/28/22 09:30:00,28.667,45.056
1005,07/28/22 10:00:00,29.540,47.866
1006,07/28/22 10:30:00,31.996,41.105
1007,07/28/22 11:00:00,32.613,38.757
1008,07/28/22 11:30:00,33.940,35.331
1009,07/28/22 12:00:00,34.097,37.081
1010,07/28/22 12:30:00,34.942,34.432
1011,07/28/22 13:00:00,36.173,32.788
1012,07/28/22 13:30:00,35.368,32.787
1013,07/28/22 14:00:00,36.012,33.498
1014,07/28/22 14:30:00,35.368,33.613
1015,07/28/22 15:00:00,35.743,32.958
1016,07/28/22 15:30:00,34.492,36.235
1017,07/28/22 16:00:00,33.887,39.359
1018,07/28/22 16:30:00,33.209,40.096
1019,07/28/22 17:00:00,32.175,42.457
1020,07/28/22 17:30:00,31.714,43.534
1021,07/28/22 18:00:00,31.382,44.355
1022,07/28/22 18:30:00,31.077,45.964
1023,07/28/22 19:00:00,30.066,49.166
1024,07/28/22 19:30:00,29.140,52.329
1025,07/28/22 20:00:00,27.038,57.879
1026,07/28/22 20:30:00,24.195,65.258
1027,07/28/22 21:00:00,21.987,72.025
1028,07/28/22 21:30:00,20.103,79.551
1029,07/28/22 22:00:00,19.270,83.342
1030,07/28/22 22:30:00,19.175,82.655
1031,07/28/22 23:00:00,19.341,80.177
1032,07/28/22 23:30:00,17.558,86.653
1033,07/29/22 00:00:00,17.891,81.788
1034,07/29/22 00:30:00,18.129,79.777
1035,07/29/22 01:00:00,16.939,84.221
1036,07/29/22 01:30:00,17.534,77.769
1037,07/29/22 02:00:00,18.271,71.115
1038,07/29/22 02:30:00,16.558,77.031
1039,07/29/22 03:00:00,17.605,68.780
1040,07/29/22 03:30:00,16.415,74.541
1041,07/29/22 04:00:00,17.368,76.747
1042,07/29/22 04:30:00,16.725,80.006
1043,07/29/22 05:00:00,16.939,78.543
1044,07/29/22 05:30:00,15.605,84.787
1045,07/29/22 06:00:00,17.320,76.794
1046,07/29/22 06:30:00,15.509,87.947
1047,07/29/22 07:00:00,20.412,62.569
1048,07/29/22 07:30:00,22.872,52.609
1049,07/29/22 08:00:00,25.355,48.724
1050,07/29/22 08:30:00,26.134,54.105
1051,07/29/22 09:00:00,28.048,50.901
1052,07/29/22 09:30:00,29.315,46.863
1053,07/29/22 10:00:00,30.748,44.973
1054,07/29/22 10:30:00,32.150,41.355
1055,07/29/22 11:00:00,32.175,41.825
1056,07/29/22 11:30:00,33.391,37.283
1057,07/29/22 12:00:00,34.651,37.576
1058,07/29/22 12:30:00,34.916,40.275
1059,07/29/22 13:00:00,34.863,41.682
1060,07/29/22 13:30:00,34.545,41.380
1061,07/29/22 14:00:00,33.495,44.467
1062,07/29/22 14:30:00,34.071,42.868
1063,07/29/22 15:00:00,33.730,44.427
1064,07/29/22 15:30:00,33.469,45.226
1065,07/29/22 16:00:00,33.417,43.494
1066,07/29/22 16:30:00,31.791,44.402
1067,07/29/22 17:00:00,31.484,43.772
1068,07/29/22 17:30:00,31.128,44.985
1069,07/29/22 18:00:00,30.950,45.490
1070,07/29/22 18:30:00,30.369,47.318
1071,07/29/22 19:00:00,29.865,48.524
1072,07/29/22 19:30:00,29.190,50.506
1073,07/29/22 20:00:00,26.940,54.945
1074,07/29/22 20:30:00,24.002,61.027
1075,07/29/22 21:00:00,22.513,65.210
1076,07/29/22 21:30:00,21.604,67.977
1077,07/29/22 22:00:00,20.079,73.402
1078,07/29/22 22:30:00,18.604,80.131
1079,07/29/22 23:00:00,17.701,74.884
1080,07/29/22 23:30:00,16.701,69.137
1081,07/30/22 00:00:00,15.939,67.338
1082,07/30/22 00:30:00,15.199,71.907
1083,07/30/22 01:00:00,15.175,71.731
1084,07/30/22 01:30:00,16.225,74.702
1085,07/30/22 02:00:00,14.625,81.234
1086,07/30/22 02:30:00,14.697,73.602
1087,07/30/22 03:00:00,14.577,67.470
1088,07/30/22 03:30:00,15.055,64.224
1089,07/30/22 04:00:00,16.034,59.332
1090,07/30/22 04:30:00,14.314,67.422
1091,07/30/22 05:00:00,14.840,60.873
1092,07/30/22 05:30:00,15.175,60.391
1093,07/30/22 06:00:00,15.605,49.001
1094,07/30/22 06:30:00,15.342,54.657
1095,07/30/22 07:00:00,19.246,47.531
1096,07/30/22 07:30:00,22.321,45.911
1097,07/30/22 08:00:00,24.315,44.445
1098,07/30/22 08:30:00,25.793,46.303
1099,07/30/22 09:00:00,27.407,45.298
1100,07/30/22 09:30:00,29.290,42.336
1101,07/30/22 10:00:00,30.091,37.865
1102,07/30/22 10:30:00,32.898,27.294
1103,07/30/22 11:00:00,33.001,26.257
1104,07/30/22 11:30:00,34.019,24.932
1105,07/30/22 12:00:00,34.995,20.263
1106,07/30/22 12:30:00,36.065,20.967
1107,07/30/22 13:00:00,36.012,21.106
1108,07/30/22 13:30:00,35.502,21.288
1109,07/30/22 14:00:00,35.342,22.979
1110,07/30/22 14:30:00,35.075,19.912
1111,07/30/22 15:00:00,35.208,18.135
1112,07/30/22 15:30:00,34.519,24.475
1113,07/30/22 16:00:00,34.598,24.691
1114,07/30/22 16:30:00,33.261,29.678
1115,07/30/22 17:00:00,32.253,31.933
1116,07/30/22 17:30:00,31.970,30.572
1117,07/30/22 18:00:00,31.689,31.269
1118,07/30/22 18:30:00,31.281,34.506
1119,07/30/22 19:00:00,30.748,36.586
1120,07/30/22 19:30:00,29.365,37.892
1121,07/30/22 20:00:00,27.382,39.684
1122,07/30/22 20:30:00,24.726,43.942
1123,07/30/22 21:00:00,23.256,47.019
1124,07/30/22 21:30:00,22.274,48.488
1125,07/30/22 22:00:00,21.175,50.367
1126,07/30/22 22:30:00,20.031,52.402
1127,07/30/22 23:00:00,18.319,57.602
1128,07/30/22 23:30:00,17.867,59.261
1129,07/31/22 00:00:00,17.225,61.383
1130,07/31/22 00:30:00,17.225,59.882
1131,07/31/22 01:00:00,17.439,59.133
1132,07/31/22 01:30:00,15.533,74.591
1133,07/31/22 02:00:00,16.773,62.592
1134,07/31/22 02:30:00,15.127,80.325
1135,07/31/22 03:00:00,14.936,74.245
1136,07/31/22 03:30:00,14.960,70.515
1137,07/31/22 04:00:00,14.242,73.427
1138,07/31/22 04:30:00,14.218,71.089
1139,07/31/22 05:00:00,13.353,80.570
1140,07/31/22 05:30:00,14.002,68.493
1141,07/31/22 06:00:00,14.601,59.343
1142,07/31/22 06:30:00,13.714,75.013
1143,07/31/22 07:00:00,18.366,54.733
1144,07/31/22 07:30:00,22.298,41.785
1145,07/31/22 08:00:00,23.545,45.900
1146,07/31/22 08:30:00,26.085,41.061
1147,07/31/22 09:00:00,27.063,46.911
1148,07/31/22 09:30:00,28.295,38.584
1149,07/31/22 10:00:00,29.340,29.020
1150,07/31/22 10:30:00,30.672,23.445
1151,07/31/22 11:00:00,32.073,26.954
1152,07/31/22 11:30:00,33.209,22.419
1153,07/31/22 12:00:00,34.071,24.514
1154,07/31/22 12:30:00,34.598,23.741
1155,07/31/22 13:00:00,34.783,25.090
1156,07/31/22 13:30:00,35.128,24.094
1157,07/31/22 14:00:00,35.448,24.961
1158,07/31/22 14:30:00,35.075,28.224
1159,07/31/22 15:00:00,34.730,30.420
1160,07/31/22 15:30:00,34.255,31.554
1161,07/31/22 16:00:00,33.521,33.756
1162,07/31/22 16:30:00,32.253,36.495
1163,07/31/22 17:00:00,30.748,38.366
1164,07/31/22 17:30:00,30.369,39.898
1165,07/31/22 18:00:00,29.890,40.978
1166,07/31/22 18:30:00,29.590,42.237
1167,07/31/22 19:00:00,28.444,44.146
1168,07/31/22 19:30:00,27.358,44.640
1169,07/31/22 20:00:00,25.428,45.968
1170,07/31/22 20:30:00,23.256,50.012
1171,07/31/22 21:00:00,21.891,53.192
1172,07/31/22 21:30:00,20.246,59.363
1173,07/31/22 22:00:00,18.152,67.415
1174,07/31/22 22:30:00,17.915,70.380
1175,07/31/22 23:00:00,17.415,72.624
1176,07/31/22 23:30:00,16.892,73.810
1177,08/01/22 00:00:00,17.463,73.523
1178,08/01/22 00:30:00,18.081,69.655
1179,08/01/22 01:00:00,17.915,73.898
1180,08/01/22 01:30:00,16.844,74.968
1181,08/01/22 02:00:00,16.677,73.425
1182,08/01/22 02:30:00,16.392,74.537
1183,08/01/22 03:00:00,15.986,78.649
1184,08/01/22 03:30:00,16.344,63.885
1185,08/01/22 04:00:00,16.106,64.169
1186,08/01/22 04:30:00,14.745,72.133
1187,08/01/22 05:00:00,16.082,65.196
1188,08/01/22 05:30:00,15.724,69.014
1189,08/01/22 06:00:00,17.177,68.934
1190,08/01/22 06:30:00,17.153,69.947
1191,08/01/22 07:00:00,18.343,64.107
1192,08/01/22 07:30:00,19.080,49.397
1193,08/01/22 08:00:00,22.298,40.062
1194,08/01/22 08:30:00,20.936,49.264
1195,08/01/22 09:00:00,24.026,34.538
1196,08/01/22 09:30:00,25.428,34.502
1197,08/01/22 10:00:00,26.036,27.838
1198,08/01/22 10:30:00,24.267,37.710
1199,08/01/22 11:00:00,26.965,35.817
1200,08/01/22 11:30:00,26.720,35.226
1201,08/01/22 12:00:00,24.460,46.076
1202,08/01/22 12:30:00,24.968,45.589
1203,08/01/22 13:00:00,21.891,55.092
1204,08/01/22 13:30:00,23.424,50.667
1205,08/01/22 14:00:00,26.646,26.962
1206,08/01/22 14:30:00,26.329,30.003
1207,08/01/22 15:00:00,27.358,42.121
1208,08/01/22 15:30:00,26.940,38.511
1209,08/01/22 16:00:00,26.524,41.142
1210,08/01/22 16:30:00,25.987,43.862
1211,08/01/22 17:00:00,24.315,51.483
1212,08/01/22 17:30:00,24.098,50.694
1213,08/01/22 18:00:00,23.857,51.326
1214,08/01/22 18:30:00,22.944,54.060
1215,08/01/22 19:00:00,22.705,54.899
1216,08/01/22 19:30:00,21.366,59.752
1217,08/01/22 20:00:00,20.103,68.032
1218,08/01/22 20:30:00,17.843,80.107
1219,08/01/22 21:00:00,16.844,86.323
1220,08/01/22 21:30:00,16.010,91.367
1221,08/01/22 22:00:00,15.175,93.387
1222,08/01/22 22:30:00,14.745,95.246
1223,08/01/22 23:00:00,15.031,96.994
1224,08/01/22 23:30:00,14.864,97.102
1225,08/02/22 00:00:00,14.505,96.597
1226,08/02/22 00:30:00,14.074,96.941
1227,08/02/22 01:00:00,13.882,96.839
1228,08/02/22 01:30:00,12.775,97.354
1229,08/02/22 02:00:00,12.871,96.771
1230,08/02/22 02:30:00,12.968,97.760
1231,08/02/22 03:00:00,12.534,95.714
1232,08/02/22 03:30:00,12.074,92.436
1233,08/02/22 04:00:00,11.783,92.594
1234,08/02/22 04:30:00,11.832,94.609
1235,08/02/22 05:00:00,12.582,94.755
1236,08/02/22 05:30:00,12.147,96.018
1237,08/02/22 06:00:00,11.783,95.768
1238,08/02/22 06:30:00,11.953,95.508
1239,08/02/22 07:00:00,13.281,85.570
1240,08/02/22 07:30:00,14.792,75.091
1241,08/02/22 08:00:00,17.177,58.638
1242,08/02/22 08:30:00,19.222,43.013
1243,08/02/22 09:00:00,20.293,36.128
1244,08/02/22 09:30:00,22.130,35.452
1245,08/02/22 10:00:00,22.657,32.713
1246,08/02/22 10:30:00,23.617,30.991
